Execution time: 50
Fifo: <fifo.server>
0.490128 ; 44 ; 1199 ; 139804640212736 ; 18 ; 3 ; IAMIN
0.501933 ; 46 ; 1406 ; 140532688819968 ; 14 ; -1 ; IWANT
0.508280 ; 47 ; 1406 ; 140532672034560 ; 5 ; -1 ; IWANT
0.518095 ; 48 ; 1406 ; 140532663641856 ; 19 ; -1 ; IWANT
0.530082 ; 48 ; 1199 ; 139804640212736 ; 19 ; 4 ; IAMIN
0.530222 ; 49 ; 1406 ; 140532646856448 ; 3 ; -1 ; IWANT
0.530352 ; 50 ; 1406 ; 140532655249152 ; 19 ; -1 ; IWANT
0.538085 ; 45 ; 1405 ; 139741380896512 ; 11 ; 3 ; IAMIN
0.549235 ; 51 ; 1406 ; 140532663641856 ; 7 ; -1 ; IWANT
0.554344 ; 52 ; 1406 ; 140532739176192 ; 16 ; -1 ; IWANT
0.562083 ; 49 ; 1405 ; 139741389289216 ; 3 ; 4 ; IAMIN
0.578018 ; 51 ; 1199 ; 139804640212736 ; 7 ; 1 ; IAMIN
0.578592 ; 53 ; 1406 ; 140532638463744 ; 13 ; -1 ; IWANT
0.582059 ; 54 ; 1406 ; 140532646856448 ; 15 ; -1 ; IWANT
0.582065 ; 52 ; 1405 ; 139741389289216 ; 16 ; 1 ; IAMIN
0.586066 ; 55 ; 1406 ; 140532630071040 ; 16 ; -1 ; IWANT
0.594969 ; 53 ; 1199 ; 139804629624576 ; 13 ; 2 ; IAMIN
0.598394 ; 56 ; 1406 ; 140532739176192 ; 20 ; -1 ; IWANT
0.614077 ; 57 ; 1406 ; 140532663641856 ; 4 ; -1 ; IWANT
0.614155 ; 54 ; 1405 ; 139741380896512 ; 15 ; 2 ; IAMIN
0.616218 ; 56 ; 1405 ; 139741389289216 ; 20 ; 3 ; IAMIN
0.617737 ; 58 ; 1406 ; 140532638463744 ; 3 ; -1 ; IWANT
0.630072 ; 59 ; 1406 ; 140532621678336 ; 6 ; -1 ; IWANT
0.645713 ; 57 ; 1405 ; 139741468243712 ; 4 ; 4 ; IAMIN
0.646016 ; 59 ; 1199 ; 139804629624576 ; 6 ; 3 ; IAMIN
0.646465 ; 60 ; 1406 ; 140532646856448 ; 7 ; -1 ; IWANT
0.652432 ; 61 ; 1406 ; 140532739176192 ; 16 ; -1 ; IWANT
0.655721 ; 62 ; 1406 ; 140532613285632 ; 16 ; -1 ; IWANT
0.669274 ; 61 ; 1199 ; 139804629624576 ; 16 ; 4 ; IAMIN
0.669402 ; 63 ; 1406 ; 140532621678336 ; 2 ; -1 ; IWANT
0.673483 ; 64 ; 1406 ; 140532663641856 ; 14 ; -1 ; IWANT
0.678068 ; 60 ; 1405 ; 139741468243712 ; 7 ; 1 ; IAMIN
0.678147 ; 62 ; 1405 ; 139741389289216 ; 16 ; 2 ; IAMIN
0.685226 ; 65 ; 1406 ; 140532739176192 ; 19 ; -1 ; IWANT
0.693642 ; 66 ; 1406 ; 140532613285632 ; 7 ; -1 ; IWANT
0.693721 ; 63 ; 1199 ; 139804629624576 ; 2 ; 1 ; IAMIN
